,user,numlogonDay,numlogonNight,numlogoffDay,numlogoffNight,numPClogonDay,numPClogonNight,numPClogoffDay,numPClogoffNight,onoffNotsameDay,onoffNotsameNight
3382,SIR3201,328,389,410,25,47,30,49,25,82,364
3383,SIS3576,2,410,2,410,2,13,2,13,0,0
3384,SIW2528,374,382,465,17,88,27,94,17,91,365
3385,SJB0086,0,356,0,356,0,1,0,1,0,0
3386,SJB2984,0,356,356,0,0,1,1,0,356,356
3387,SJC3900,362,380,99,377,84,25,89,22,263,3
3388,SJD3032,0,355,356,0,0,1,1,0,356,355
3389,SJF3798,0,407,0,407,0,1,0,1,0,0
3390,SJG1194,0,356,356,0,0,1,1,0,356,356
3391,SJG1510,0,356,356,0,0,1,1,0,356,356
3392,SJH0945,0,356,356,0,0,1,1,0,356,356
3393,SJL3355,273,356,0,356,1,1,0,1,273,0
3394,SJM3805,0,356,0,356,0,1,0,1,0,0
3395,SJN1601,21,359,378,2,21,4,23,2,357,357
3396,SJR0452,0,356,0,356,0,1,0,1,0,0
3397,SJS0323,90,77,0,167,1,1,0,1,90,90
3398,SJS1014,0,356,0,356,0,1,0,1,0,0
3399,SJS1415,0,356,7,349,0,1,1,1,7,7
3400,SJT0698,345,382,429,22,66,25,69,21,84,360
3401,SJW0184,0,356,198,158,0,1,1,1,198,198
3402,SJW3131,275,366,372,6,14,9,16,6,97,360
3403,SJY3732,0,356,0,356,0,1,0,1,0,0
3404,SKA0757,189,167,0,356,1,1,0,1,189,189
3405,SKB2635,0,356,185,171,0,1,1,1,185,185
3406,SKB3336,0,382,0,382,0,1,0,1,0,0
3407,SKB3752,0,356,0,356,0,1,0,1,0,0
3408,SKE3262,14,472,380,106,13,3,14,3,366,366
3409,SKF2105,213,304,5,304,6,3,5,3,208,0
3410,SKG1731,0,356,356,0,0,1,1,0,356,356
3411,SKK0282,0,356,0,356,0,1,0,1,0,0
3412,SKL0739,0,356,356,0,0,1,1,0,356,356
3413,SKM1287,0,356,201,155,0,1,1,1,201,201
3414,SKM1369,0,356,0,356,0,1,0,1,0,0
3415,SKM3058,0,356,356,0,0,1,1,0,356,356
3416,SKP3263,0,356,356,0,0,1,1,0,356,356
3417,SKS0339,25,472,25,472,24,13,24,13,0,0
3418,SLB2519,0,356,356,0,0,1,1,0,356,356
3419,SLB3039,83,1330,77,1336,81,868,75,874,6,6
3420,SLC0017,0,356,356,0,0,1,1,0,356,356
3421,SLC1588,0,412,357,55,0,1,1,1,357,357
3422,SLD1639,0,356,356,0,0,1,1,0,356,356
3423,SLH0900,0,356,0,356,0,1,0,1,0,0
3424,SLL0504,0,356,0,356,0,1,0,1,0,0
3425,SLM1119,363,390,91,394,85,33,82,37,272,4
3426,SLM2404,0,356,356,0,0,1,1,0,356,356
3427,SLS0834,265,356,0,356,1,1,0,1,265,0
3428,SLS2992,0,356,356,0,0,1,1,0,356,356
3429,SLV2969,300,368,384,10,27,13,28,10,84,358
3430,SMC2898,369,270,2,354,1,1,1,1,367,84
3431,SME0418,0,356,356,0,0,1,1,0,356,356
3432,SME1984,356,0,2,354,1,0,1,1,354,354
3433,SMG1268,209,271,151,120,1,1,1,1,58,151
3434,SMG1794,0,356,356,0,0,1,1,0,356,356
3435,SMH1953,0,356,0,356,0,1,0,1,0,0
3436,SMH2222,0,356,0,356,0,1,0,1,0,0
3437,SML1923,346,378,429,17,64,23,68,17,83,361
3438,SMM3221,0,356,0,356,0,1,0,1,0,0
3439,SMN1103,294,360,380,2,22,5,24,2,86,358
3440,SMO0458,85,1319,80,1324,84,857,79,861,5,5
3441,SMR0338,281,356,0,356,1,1,0,1,281,0
3442,SMS1114,0,356,0,356,0,1,0,1,0,0
3443,SMS2452,352,380,442,19,72,26,76,19,90,361
3444,SMW2062,0,356,0,356,0,1,0,1,0,0
3445,SNC1837,271,356,0,356,1,1,0,1,271,0
3446,SNM1257,0,356,0,356,0,1,0,1,0,0
3447,SNM1696,0,356,0,356,0,1,0,1,0,0
3448,SNV2423,271,357,356,0,1,1,1,0,85,357
3449,SNW0798,0,356,0,356,0,1,0,1,0,0
3450,SOB0089,0,437,0,437,0,1,0,1,0,0
3451,SOD0442,347,384,74,379,65,29,69,24,273,5
3452,SOH3595,0,356,356,0,0,1,1,0,356,356
3453,SOK1299,0,55,34,21,0,1,1,1,34,34
3454,SOM2865,331,361,235,167,39,6,41,4,96,194
3455,SPM1684,0,356,0,356,0,1,0,1,0,0
3456,SPP2313,0,356,17,339,0,1,1,1,17,17
3457,SPW0753,0,356,356,0,0,1,1,0,356,356
3458,SQC2334,288,357,78,278,1,1,1,1,210,79
3459,SRA3210,339,410,443,35,79,38,82,33,104,375
3460,SRB2276,381,541,102,475,79,54,84,45,279,66
3461,SRB2600,289,361,15,361,15,6,14,6,274,0
3462,SRC2524,0,356,356,0,0,1,1,0,356,356
3463,SRH3590,0,356,0,356,0,1,0,1,0,0
3464,SRL3525,0,356,356,0,0,1,1,0,356,356
3465,SRM1112,279,356,0,356,1,1,0,1,279,0
3466,SRM3245,281,356,0,356,1,1,0,1,281,0
3467,SRN2617,723,16,93,384,92,16,82,28,630,368
3468,SRP2080,0,355,185,171,0,1,1,1,185,184
3469,SRR2711,369,566,443,129,63,52,73,42,74,437
3470,SRS0129,650,279,9,525,11,18,9,19,641,246
3471,SSA0346,0,356,39,317,0,1,1,1,39,39
3472,SSA0389,0,356,356,0,0,1,1,0,356,356
3473,SSA1793,90,383,456,17,82,26,90,17,366,366
3474,SSD3197,0,356,356,0,0,1,1,0,356,356
3475,SSF3031,0,356,356,0,0,1,1,0,356,356
3476,SSH1649,0,355,0,356,0,1,0,1,0,1
3477,SSH1845,36,320,0,356,1,1,0,1,36,36
3478,SSL2271,370,377,93,384,92,20,84,27,277,7
3479,SSM3894,272,356,0,356,1,1,0,1,272,0
3480,SSO2406,62,294,0,356,1,1,0,1,62,62
3481,SSR1962,74,380,77,377,68,25,72,22,3,3
3482,SSS3091,357,465,278,237,72,35,75,32,79,228
3483,SST1661,364,393,93,390,87,33,85,34,271,3
3484,STC2042,0,356,356,0,0,1,1,0,356,356
3485,STC3053,96,1337,93,1340,95,858,92,860,3,3
3486,STJ2043,0,356,0,356,0,1,0,1,0,0
3487,STK2397,0,356,0,356,0,1,0,1,0,0
3488,STN2458,49,59,59,0,1,1,1,0,10,59
3489,STR1769,102,1334,453,983,99,865,95,867,351,351
3490,STR3896,0,356,0,356,0,1,0,1,0,0
3491,SUG0718,0,356,0,356,0,1,0,1,0,0
3492,SVA1742,0,356,0,356,0,1,0,1,0,0
3493,SVM0077,0,356,356,0,0,1,1,0,356,356
3494,SVM0770,0,356,356,0,0,1,1,0,356,356
3495,SVM3947,0,355,193,163,0,1,1,1,193,192
3496,SWA1824,334,381,67,380,60,25,60,25,267,1
3497,SWE1349,0,356,356,0,0,1,1,0,356,356
3498,SWE3155,266,356,180,176,1,1,1,1,86,180
3499,SWG1391,0,356,0,356,0,1,0,1,0,0
3500,SWG2200,0,356,356,0,0,1,1,0,356,356
3501,SWH1053,96,1324,88,1332,93,844,85,851,8,8
3502,SWK1436,0,356,0,356,0,1,0,1,0,0
3503,SWM0188,21,356,220,157,21,1,22,1,199,199
3504,SWO3258,1,412,356,57,1,1,1,1,355,355
3505,SWR3808,0,356,0,356,0,1,0,1,0,0
3506,SWS0823,0,356,0,356,0,1,0,1,0,0
3507,SXO3514,277,356,188,168,1,1,1,1,89,188
3508,SXR0964,0,356,356,0,0,1,1,0,356,356
3509,SXW0537,3,353,356,0,1,1,1,0,353,353
3510,SYF1650,0,356,0,356,0,1,0,1,0,0
3511,SYF3607,0,399,357,42,0,1,1,1,357,357
3512,SYM2379,0,356,0,356,0,1,0,1,0,0
3513,SZB0321,0,356,356,0,0,1,1,0,356,356
3514,SZC2235,0,177,177,0,0,1,1,0,177,177
3515,SZG0325,191,165,0,356,1,1,0,1,191,191
3516,TAB0684,342,412,424,55,60,33,62,31,82,357
3517,TAB1870,346,376,432,13,64,19,69,13,86,363
3518,TAB3539,40,371,398,13,39,16,42,13,358,358
3519,TAC3330,0,356,0,356,0,1,0,1,0,0
3520,TAC3425,0,356,61,295,0,1,1,1,61,61
3521,TAD1414,0,356,16,340,0,1,1,1,16,16
3522,TAE1559,283,356,0,356,1,1,0,1,283,0
3523,TAF0640,356,0,9,347,1,0,1,1,347,347
3524,TAH0933,0,356,356,0,0,1,1,0,356,356
3525,TAJ0193,355,397,76,398,71,40,68,40,279,1
3526,TAM1488,0,356,356,0,0,1,1,0,356,356
3527,TAM2031,10,346,356,0,1,1,1,0,346,346
3528,TAM3048,373,1883,96,1799,93,1124,92,1124,277,84
3529,TAN2642,0,281,155,126,0,1,1,1,155,155
3530,TAP0631,0,356,0,356,0,1,0,1,0,0
3531,TAP0664,293,423,189,208,1,1,1,1,104,215
3532,TAP1086,383,360,88,370,74,17,80,15,295,10
3533,TAW2664,288,389,366,33,11,28,11,28,78,356
3534,TBB1547,1,355,80,276,1,1,1,1,79,79
3535,TBC2256,380,384,109,379,88,29,93,23,271,5
3536,TBD2008,1,389,1,389,1,5,1,5,0,0
3537,TBK2860,0,356,195,161,0,1,1,1,195,195
3538,TBL2581,353,424,73,428,73,39,68,42,280,4
3539,TBM0932,0,356,356,0,0,1,1,0,356,356
3540,TBM3829,0,356,0,356,0,1,0,1,0,0
3541,TBS3382,184,172,0,356,1,1,0,1,184,184
3542,TBW1393,0,356,0,356,0,1,0,1,0,0
3543,TCB0061,387,379,471,9,88,22,100,9,84,370
3544,TCB0550,269,356,0,356,1,1,0,1,269,0
3545,TCG0016,270,356,0,356,1,1,0,1,270,0
3546,TCG1262,0,356,6,350,0,1,1,1,6,6
3547,TCH2216,297,364,17,361,18,6,17,6,280,3
3548,TCH2233,0,356,356,0,0,1,1,0,356,356
3549,TCM2403,495,164,28,358,28,2,26,3,467,194
3550,TCN1687,6,384,6,384,6,29,6,29,0,0
3551,TCP2520,270,356,356,0,1,1,1,0,86,356
3552,TCR3994,0,356,0,356,0,1,0,1,0,0
3553,TDC3116,0,356,356,0,0,1,1,0,356,356
3554,TDG2727,0,356,0,356,0,1,0,1,0,0
3555,TDH0989,278,356,0,356,1,1,0,1,278,0
3556,TDJ3138,284,476,188,236,1,1,1,1,96,240
3557,TDK1689,385,630,93,535,86,58,84,58,292,95
3558,TDM2658,0,356,202,154,0,1,1,1,202,202
3559,TDM2859,0,356,191,165,0,1,1,1,191,191
3560,TDM3135,296,441,379,45,18,10,18,10,83,396
3561,TDR0111,50,66,0,66,1,1,0,1,50,0
3562,TDV1034,0,356,0,356,0,1,0,1,0,0
3563,TDV3188,377,381,466,19,91,24,95,19,89,362
3564,TDW1746,0,356,203,153,0,1,1,1,203,203
3565,TEC2300,144,193,193,0,1,1,1,0,49,193
3566,TEC3006,0,356,356,0,0,1,1,0,356,356
3567,TEF3555,0,356,0,356,0,1,0,1,0,0
3568,TEW0693,188,213,235,12,34,16,38,12,47,201
3569,TFB1229,0,356,0,356,0,1,0,1,0,0
3570,TFH0544,104,372,469,7,89,17,96,7,365,365
3571,TGA2006,0,356,0,356,0,1,0,1,0,0
3572,TGC1489,0,356,356,0,0,1,1,0,356,356
3573,TGH3351,386,687,96,577,88,57,84,60,290,110
3574,TGP1343,0,356,356,0,0,1,1,0,356,356
3575,TGW2782,0,356,0,356,0,1,0,1,0,0
3576,THB0987,487,206,14,403,16,7,14,8,473,197
3577,THC2752,274,356,0,356,1,1,0,1,274,0
3578,THF2879,72,410,13,470,16,7,13,9,59,60
3579,THG3271,0,356,0,356,0,1,0,1,0,0
3580,THH2751,313,434,37,437,38,35,34,38,276,3
3581,THM1021,0,356,356,0,0,1,1,0,356,356
3582,THM2665,0,356,356,0,0,1,1,0,356,356
3583,THR3371,0,356,0,356,0,1,0,1,0,0
3584,THW1425,0,356,0,356,0,1,0,1,0,0
3585,TIE1175,280,355,0,356,1,1,0,1,280,1
3586,TIJ1817,392,491,103,494,96,60,92,63,289,3
3587,TJB0540,374,357,447,1,82,5,85,1,73,356
3588,TJB2532,0,356,356,0,0,1,1,0,356,356
3589,TJB3240,264,356,0,356,1,1,0,1,264,0
3590,TJB3511,0,356,202,154,0,1,1,1,202,202
3591,TJD0106,327,588,398,133,36,13,37,13,71,455
3592,TJE1945,0,356,356,0,0,1,1,0,356,356
3593,TJL2113,0,356,356,0,0,1,1,0,356,356
3594,TJL3603,0,356,356,0,0,1,1,0,356,356
3595,TJM0328,0,356,0,356,0,1,0,1,0,0
3596,TJM3340,268,356,0,356,1,1,0,1,268,0
3597,TJP2817,75,379,80,374,67,23,71,19,5,5
3598,TJS3067,294,589,374,167,12,11,13,10,80,422
3599,TJT3412,0,356,2,354,0,1,1,1,2,2
3600,TKC0514,6,357,5,358,6,2,5,3,1,1
3601,TKD2115,0,356,356,0,0,1,1,0,356,356
3602,TKE3293,288,430,23,425,19,15,23,10,265,5
3603,TKK0628,17,413,14,416,16,7,13,9,3,3
3604,TKM1539,344,614,68,509,56,34,58,32,276,105
3605,TKM2494,26,329,0,356,1,1,0,1,26,27
3606,TKN0812,0,178,0,178,0,1,0,1,0,0
3607,TKO0417,0,356,0,356,0,1,0,1,0,0
3608,TKP0210,358,445,68,423,66,21,61,27,290,22
3609,TKS1549,299,391,61,344,14,2,13,3,238,47
3610,TKS3035,385,521,475,97,94,39,99,32,90,424
3611,TLC1147,0,356,356,0,0,1,1,0,356,356
3612,TLK0003,287,452,3,452,4,30,3,30,284,0
3613,TLP1231,281,356,0,356,1,1,0,1,281,0
3614,TLU1836,0,356,0,356,0,1,0,1,0,0
3615,TLW2668,0,356,356,0,0,1,1,0,356,356
3616,TMB1474,278,355,356,0,1,1,1,0,78,355
3617,TMC3659,378,484,93,468,87,77,80,80,285,16
3618,TMV0868,353,375,449,8,76,15,87,4,96,367
3619,TND0324,191,165,0,356,1,1,0,1,191,191
3620,TNH3028,64,85,85,0,1,1,1,0,21,85
3621,TNR0319,468,159,0,356,1,1,0,1,468,197
3622,TNS1233,0,356,0,356,0,1,0,1,0,0
3623,TNV3213,26,366,383,9,25,11,27,9,357,357
3624,TOS3712,0,356,0,356,0,1,0,1,0,0
3625,TPF1663,0,356,0,356,0,1,0,1,0,0
3626,TPG2392,0,356,356,0,0,1,1,0,356,356
3627,TPM0039,0,356,0,356,0,1,0,1,0,0
3628,TPM0234,0,79,79,0,0,1,1,0,79,79
3629,TPM3141,0,356,184,172,0,1,1,1,184,184
3630,TPS1568,327,550,51,489,50,46,47,46,276,61
3631,TPS2595,272,356,0,356,1,1,0,1,272,0
3632,TQR3104,0,356,356,0,0,1,1,0,356,356
3633,TRC1831,0,356,0,356,0,1,0,1,0,0
3634,TRH1083,322,483,30,434,30,12,30,11,292,49
3635,TRS3323,285,356,0,356,1,1,0,1,285,0
3636,TRV2966,279,356,356,0,1,1,1,0,77,356
3637,TRW3172,4,352,53,303,1,1,1,1,49,49
3638,TSD2948,555,249,78,446,77,17,74,19,477,197
3639,TSF3478,0,356,356,0,0,1,1,0,356,356
3640,TSH3841,0,356,0,356,0,1,0,1,0,0
3641,TSL2699,1,355,356,0,1,1,1,0,355,355
3642,TSO3216,64,400,66,398,58,29,60,27,2,2
3643,TSS3643,0,356,0,356,0,1,0,1,0,0
3644,TTB0471,356,0,0,356,1,0,0,1,356,356
3645,TTD2873,0,356,179,177,0,1,1,1,179,179
3646,TTF2920,281,376,193,195,13,21,11,23,88,181
3647,TTK2633,0,356,187,169,0,1,1,1,187,187
3648,TTL3088,276,375,181,198,7,6,8,5,95,177
3649,TTP2417,0,356,356,0,0,1,1,0,356,356
3650,TTR0045,84,1326,82,1328,81,862,79,864,2,2
3651,TVC2918,287,384,202,194,12,10,10,12,85,190
3652,TVS0520,25,394,23,396,25,39,23,41,2,2
3653,TWF1072,0,356,0,356,0,1,0,1,0,0
3654,TWH1178,0,356,0,356,0,1,0,1,0,0
3655,TWK1773,87,1335,441,981,86,849,85,850,354,354
3656,TWM0837,191,165,0,356,1,1,0,1,191,191
3657,TWM2199,12,490,376,126,12,7,14,6,364,364
3658,TWW0811,277,356,1,355,1,1,1,1,276,1
3659,TZG2263,0,356,0,356,0,1,0,1,0,0
3660,TZM0239,0,356,356,0,0,1,1,0,356,356
3661,TZM0716,0,356,0,356,0,1,0,1,0,0
3662,TZM0851,491,178,14,365,16,9,14,10,477,187
3663,TZY3133,68,134,90,29,6,7,6,7,22,105
3664,UAD2700,0,142,142,0,0,1,1,0,142,142
3665,UAH3940,0,356,192,164,0,1,1,1,192,192
3666,UAS2829,0,356,182,174,0,1,1,1,182,182
3667,UCG0322,0,356,356,0,0,1,1,0,356,356
3668,UCM3537,277,358,356,0,1,1,1,0,79,358
3669,UCS3454,275,356,0,356,1,1,0,1,275,0
3670,UCW2995,287,575,372,122,14,11,16,8,85,453
3671,UDB1170,355,406,88,397,82,37,81,34,267,9
3672,UDW0487,0,356,356,0,0,1,1,0,356,356
3673,UEP2013,0,356,0,356,0,1,0,1,0,0
3674,UIM2818,0,356,0,356,0,1,0,1,0,0
3675,UKC0543,302,336,356,0,1,1,1,0,54,336
3676,UKC1192,263,356,356,0,1,1,1,0,93,356
3677,UKS1465,98,371,464,5,91,16,99,5,366,366
3678,ULP1169,0,356,0,356,0,1,0,1,0,0
3679,UMB0055,403,161,44,521,47,36,44,38,359,360
3680,UME2842,0,356,190,166,0,1,1,1,190,190
3681,UMF2894,386,297,21,378,22,3,21,4,365,81
3682,UMH1532,0,356,356,0,0,1,1,0,356,356
3683,UMH3826,0,356,0,356,0,1,0,1,0,0
3684,UMM3017,0,356,0,356,0,1,0,1,0,0
3685,UMS0883,361,380,98,379,89,25,89,24,263,1
3686,UNB3986,0,310,0,310,0,1,0,1,0,0
3687,UOM3363,343,371,71,371,66,16,65,15,272,0
3688,URC2874,401,531,116,470,105,36,105,35,285,61
3689,URC3818,81,373,81,373,68,18,68,18,0,0
3690,USC3486,0,356,0,356,0,1,0,1,0,0
3691,USD0600,0,356,0,356,0,1,0,1,0,0
3692,USF1753,0,356,192,164,0,1,1,1,192,192
3693,UVN0903,0,356,0,356,0,1,0,1,0,0
3694,UWB0395,0,356,356,0,0,1,1,0,356,356
3695,UXC1495,371,436,465,69,94,22,104,12,94,367
3696,UYW1162,0,356,0,356,0,1,0,1,0,0
3697,VAB1102,0,356,356,0,0,1,1,0,356,356
3698,VAB1526,0,432,356,76,0,1,1,1,356,356
3699,VAC3966,282,407,0,384,1,1,0,1,282,23
3700,VAD2639,0,440,180,260,0,1,1,1,180,180
3701,VAR3559,0,356,356,0,0,1,1,0,356,356
3702,VAS3984,0,307,0,307,0,1,0,1,0,0
3703,VBA1395,0,356,0,356,0,1,0,1,0,0
3704,VBN0984,20,403,377,46,20,3,22,2,357,357
3705,VBP1871,1,361,357,5,1,6,2,5,356,356
3706,VCF3273,292,611,19,501,16,20,18,16,273,110
3707,VCH3696,299,397,378,40,21,2,22,1,79,357
3708,VCR3103,0,356,356,0,0,1,1,0,356,356
3709,VCS1196,0,356,356,0,0,1,1,0,356,356
3710,VCV1353,0,356,356,0,0,1,1,0,356,356
3711,VCV2521,373,374,471,8,95,19,104,8,98,366
3712,VDB0247,3,353,0,356,1,1,0,1,3,3
3713,VDH0766,192,164,0,356,1,1,0,1,192,192
3714,VDI1217,0,126,0,126,0,1,0,1,0,0
3715,VDM2701,0,270,270,0,0,1,1,0,270,270
3716,VDP0790,0,356,0,356,0,1,0,1,0,0
3717,VEB3671,16,462,16,462,16,26,16,26,0,0
3718,VEC1686,0,356,0,356,0,1,0,1,0,0
3719,VEW0278,0,251,0,251,0,1,0,1,0,0
3720,VFM3223,328,381,50,379,44,27,46,23,278,2
3721,VGM2096,0,356,0,356,0,1,0,1,0,0
3722,VHG3993,364,364,92,363,84,10,84,8,272,1
3723,VHH0485,0,356,356,0,0,1,1,0,356,356
3724,VHM2280,0,355,0,356,0,1,0,1,0,1
3725,VIB2070,282,356,0,356,1,1,0,1,282,0
3726,VJB1699,281,356,0,356,1,1,0,1,281,0
3727,VJB1928,0,356,356,0,0,1,1,0,356,356
3728,VJC1974,14,342,0,356,1,1,0,1,14,14
3729,VJK1327,0,356,356,0,0,1,1,0,356,356
3730,VJM1336,0,356,356,0,0,1,1,0,356,356
3731,VJM2715,0,356,356,0,0,1,1,0,356,356
3732,VKA1118,360,393,83,396,80,37,75,39,277,3
3733,VKE0655,0,356,189,167,0,1,1,1,189,189
3734,VKM1515,63,370,420,13,56,14,58,12,357,357
3735,VKM2376,20,361,377,4,20,6,22,4,357,357
3736,VKM2949,205,243,15,433,16,2,15,2,190,190
3737,VKT2228,0,356,356,0,0,1,1,0,356,356
3738,VLF1113,0,412,0,412,0,1,0,1,0,0
3739,VLM3572,279,356,356,0,1,1,1,0,77,356
3740,VMJ3068,0,356,356,0,0,1,1,0,356,356
3741,VMN0743,298,367,377,7,20,10,21,7,79,360
3742,VMW1500,0,356,356,0,0,1,1,0,356,356
3743,VNC1607,0,356,356,0,0,1,1,0,356,356
3744,VND1667,0,356,0,356,0,1,0,1,0,0
3745,VNG0916,360,456,278,251,77,13,78,12,82,205
3746,VNH1282,0,328,191,137,0,1,1,1,191,191
3747,VON3443,0,356,0,356,0,1,0,1,0,0
3748,VPG2530,362,376,438,10,68,21,76,10,76,366
3749,VPS3185,302,479,69,375,16,4,15,5,233,104
3750,VQS3246,285,356,0,356,1,1,0,1,285,0
3751,VRB3401,195,161,0,356,1,1,0,1,195,195
3752,VRJ0636,727,3,105,364,98,3,92,9,622,361
3753,VSC0775,23,460,383,100,23,37,28,33,360,360
3754,VSF0004,0,356,356,0,0,1,1,0,356,356
3755,VSJ2569,0,174,0,174,0,1,0,1,0,0
3756,VTB0576,0,356,0,356,0,1,0,1,0,0
3757,VTB2147,0,356,356,0,0,1,1,0,356,356
3758,VTD1184,0,356,356,0,0,1,1,0,356,356
3759,VTD2731,0,356,0,356,0,1,0,1,0,0
3760,VTK2978,278,417,356,61,1,1,1,1,78,356
3761,VTL0314,370,408,92,407,80,51,79,52,278,1
3762,VWB0990,278,356,0,356,1,1,0,1,278,0
3763,VWV1249,0,356,0,356,0,1,0,1,0,0
3764,VYP0637,235,4,4,235,7,4,4,7,231,231
3765,VZG2484,356,0,1,355,1,0,1,1,355,355
3766,WAA1816,274,356,0,356,1,1,0,1,274,0
3767,WAA2573,54,74,0,74,1,1,0,1,54,0
3768,WAC3677,285,356,0,356,1,1,0,1,285,0
3769,WAF3438,377,491,135,392,74,27,76,24,242,99
3770,WAH2778,269,379,0,370,1,1,0,1,269,9
3771,WAH3836,0,356,356,0,0,1,1,0,356,356
3772,WAJ2412,273,357,356,0,1,1,1,0,83,357
3773,WAL0050,378,1370,100,1373,99,886,95,888,278,3
3774,WAM0069,0,356,356,0,0,1,1,0,356,356
3775,WAR1374,0,356,356,0,0,1,1,0,356,356
3776,WAS2214,0,413,0,413,0,6,0,6,0,0
3777,WAW0422,0,356,356,0,0,1,1,0,356,356
3778,WBA1786,0,356,0,356,0,1,0,1,0,0
3779,WBB2321,325,564,52,483,49,26,49,25,273,81
3780,WBC1203,388,371,476,3,90,16,99,3,88,368
3781,WBE0967,0,356,356,0,0,1,1,0,356,356
3782,WBH1861,382,632,471,171,88,62,93,54,89,461
3783,WBL2852,273,356,199,157,1,1,1,1,74,199
3784,WBM0690,0,356,356,0,0,1,1,0,356,356
3785,WBM1045,79,1314,72,1321,79,853,72,857,7,7
3786,WBS1592,0,355,356,0,0,1,1,0,356,355
3787,WBS3870,384,386,459,22,83,30,89,21,75,364
3788,WCB0801,0,356,0,356,0,1,0,1,0,0
3789,WCM3134,0,356,356,0,0,1,1,0,356,356
3790,WCP2123,0,356,356,0,0,1,1,0,356,356
3791,WCR2136,6,30,36,0,6,1,7,0,30,30
3792,WDD0499,0,356,0,356,0,1,0,1,0,0
3793,WDD2677,43,363,400,6,41,7,43,5,357,357
3794,WDH0910,0,356,199,157,0,1,1,1,199,199
3795,WDL0140,0,356,0,356,0,1,0,1,0,0
3796,WDS2197,366,372,442,11,74,16,77,11,76,361
3797,WEB3897,0,356,0,356,0,1,0,1,0,0
3798,WEC3721,0,356,0,356,0,1,0,1,0,0
3799,WES2531,0,356,356,0,0,1,1,0,356,356
3800,WET2108,0,356,0,356,0,1,0,1,0,0
3801,WEV2867,355,366,278,167,72,11,78,6,77,199
3802,WFH2830,277,357,189,167,1,1,1,1,88,190
3803,WFN0926,0,356,186,170,0,1,1,1,186,186
3804,WGC1081,0,356,0,356,0,1,0,1,0,0
3805,WGD3156,277,356,186,170,1,1,1,1,91,186
3806,WGF0506,0,356,0,356,0,1,0,1,0,0
3807,WGM1823,0,356,0,356,0,1,0,1,0,0
3808,WHH2938,180,176,0,356,1,1,0,1,180,180
3809,WHL3282,0,356,0,356,0,1,0,1,0,0
3810,WHW2777,0,243,0,243,0,1,0,1,0,0
3811,WIB3670,0,356,0,356,0,1,0,1,0,0
3812,WJC0470,356,0,0,356,1,0,0,1,356,356
3813,WJC2637,0,390,187,203,0,1,1,1,187,187
3814,WJH0717,0,356,0,356,0,1,0,1,0,0
3815,WJH3158,0,277,148,129,0,1,1,1,148,148
3816,WJM3209,278,379,368,5,11,8,13,5,90,374
3817,WJR3544,4,352,1,355,1,1,1,1,3,3
3818,WJW3627,270,356,356,0,1,1,1,0,86,356
3819,WKC0573,312,375,42,374,39,19,40,18,270,1
3820,WKF3444,0,356,0,356,0,1,0,1,0,0
3821,WKG0150,698,4,59,364,61,4,57,9,639,360
3822,WKH1787,0,356,0,356,0,1,0,1,0,0
3823,WKS3265,78,370,443,5,73,15,82,5,365,365
3824,WKT0099,296,349,356,0,1,1,1,0,60,349
3825,WLC0115,0,356,356,0,0,1,1,0,356,356
3826,WLG0406,321,293,356,0,1,1,1,0,35,293
3827,WLL1133,0,356,356,0,0,1,1,0,356,356
3828,WLR0707,0,260,260,0,0,1,1,0,260,260
3829,WMA2016,285,397,0,380,1,1,0,1,285,17
3830,WMM0873,26,38,5,36,7,3,5,4,21,2
3831,WMM3904,0,356,0,356,0,1,0,1,0,0
3832,WMR2625,0,356,178,178,0,1,1,1,178,178
3833,WMR2685,285,425,0,400,1,1,0,1,285,25
3834,WMR2723,364,412,445,33,72,26,78,19,81,379
3835,WNC0858,0,356,356,0,0,1,1,0,356,356
3836,WNC0874,0,162,0,162,0,1,0,1,0,0
3837,WNO1466,100,448,467,81,91,24,101,15,367,367
3838,WNR0091,643,0,0,356,1,0,0,1,643,356
3839,WNR0661,0,356,192,164,0,1,1,1,192,192
3840,WNW2002,0,356,0,356,0,1,0,1,0,0
3841,WOL3226,357,393,80,396,74,35,69,39,277,3
3842,WOV3040,322,1170,82,1174,87,737,82,741,240,4
3843,WPJ1400,0,48,0,48,0,1,0,1,0,0
3844,WPR1884,0,356,356,0,0,1,1,0,356,356
3845,WRF3534,1,444,361,84,1,4,2,4,360,360
3846,WRJ2184,294,394,375,35,17,39,20,35,81,359
3847,WRM0515,368,375,103,371,90,20,92,16,265,4
3848,WRM2803,381,403,97,403,84,47,85,48,284,0
3849,WRW2331,339,586,85,506,65,38,68,34,254,80
3850,WSA1765,97,1335,450,982,90,864,88,866,353,353
3851,WSB1368,0,356,0,356,0,1,0,1,0,0
3852,WSC2981,0,356,356,0,0,1,1,0,356,356
3853,WSE1949,269,366,0,356,1,1,0,1,269,10
3854,WSH1130,0,356,356,0,0,1,1,0,356,356
3855,WSM2798,0,356,0,356,0,1,0,1,0,0
3856,WSS0820,278,381,2,379,1,1,1,1,276,2
3857,WTF0449,0,356,0,356,0,1,0,1,0,0
3858,WTG2109,346,386,63,392,67,29,61,35,283,6
3859,WTG3411,0,356,0,356,0,1,0,1,0,0
3860,WUH2238,0,356,356,0,0,1,1,0,356,356
